date,state_final,district_norm,age_0_5,age_5_17,age_18_greater,total_enrolments,district
2025-11-01,andhra pradesh,allurisitharamaraju,2,0,0,2,Alluri Sitharama Raju
2025-11-01,andhra pradesh,anantapur,19,2,0,21,Anantapur
2025-11-01,andhra pradesh,ananthapur,6,1,0,7,Ananthapur
2025-11-01,andhra pradesh,ananthapuramu,14,0,0,14,Ananthapuramu
2025-11-01,andhra pradesh,annamayya,1,0,0,1,Annamayya
2025-11-01,andhra pradesh,bapatla,3,0,0,3,Bapatla
2025-11-01,andhra pradesh,chittoor,29,4,0,33,Chittoor
2025-11-01,andhra pradesh,cuddapah,38,3,0,41,Cuddapah
2025-11-01,andhra pradesh,dr.b.r.ambedkarkonaseema,2,0,0,2,Dr. B. R. Ambedkar Konaseema
2025-11-01,andhra pradesh,eastgodavari,34,1,0,35,East Godavari
2025-11-01,andhra pradesh,eluru,1,0,0,1,Eluru
2025-11-01,andhra pradesh,guntur,37,4,0,41,Guntur
2025-11-01,andhra pradesh,hyderabad,26,4,0,30,Hyderabad
2025-11-01,andhra pradesh,kakinada,3,0,0,3,Kakinada
2025-11-01,andhra pradesh,karimnagar,2,1,0,3,Karimnagar
2025-11-01,andhra pradesh,khammam,11,4,0,15,Khammam
2025-11-01,andhra pradesh,krishna,24,3,0,27,Krishna
2025-11-01,andhra pradesh,kurnool,58,2,0,60,Kurnool
2025-11-01,andhra pradesh,mahabubnagar,4,2,0,6,Mahabub Nagar
2025-11-01,andhra pradesh,mahbubnagar,3,1,0,4,Mahbubnagar
2025-11-01,andhra pradesh,medak,13,3,0,16,Medak
2025-11-01,andhra pradesh,n.t.r,1,0,0,1,N. T. R
2025-11-01,andhra pradesh,nalgonda,15,1,0,16,Nalgonda
2025-11-01,andhra pradesh,nandyal,3,0,0,3,Nandyal
2025-11-01,andhra pradesh,nellore,26,3,0,29,Nellore
2025-11-01,andhra pradesh,nizamabad,2,2,0,4,Nizamabad
2025-11-01,andhra pradesh,palnadu,3,2,0,5,Palnadu
2025-11-01,andhra pradesh,parvathipurammanyam,3,0,0,3,Parvathipuram Manyam
2025-11-01,andhra pradesh,prakasam,26,2,0,28,Prakasam
2025-11-01,andhra pradesh,rangareddi,12,3,0,15,Rangareddi
2025-11-01,andhra pradesh,srikakulam,25,1,0,26,Srikakulam
2025-11-01,andhra pradesh,sripottisriramulunellore,6,6,0,12,Sri Potti Sriramulu Nellore
2025-11-01,andhra pradesh,srisathyasai,3,1,0,4,Sri Sathya Sai
2025-11-01,andhra pradesh,tirupati,3,8,0,11,Tirupati
2025-11-01,andhra pradesh,visakhapatnam,31,2,0,33,Visakhapatnam
2025-11-01,andhra pradesh,vizianagaram,15,1,0,16,Vizianagaram
2025-11-01,andhra pradesh,warangal,5,3,0,8,Warangal
2025-11-01,andhra pradesh,westgodavari,26,1,0,27,West Godavari
2025-11-01,andhra pradesh,y.s.r,0,1,0,1,Y. S. R
2025-11-01,arunachal pradesh,changlang,1,3,0,4,Changlang
2025-11-01,arunachal pradesh,eastkameng,1,0,0,1,East Kameng
2025-11-01,arunachal pradesh,kamle,0,1,0,1,Kamle
2025-11-01,arunachal pradesh,kurungkumey,2,2,0,4,Kurung Kumey
2025-11-01,arunachal pradesh,lohit,1,0,0,1,Lohit
2025-11-01,arunachal pradesh,longding,4,1,0,5,Longding
2025-11-01,arunachal pradesh,lowersiang,1,0,0,1,Lower Siang
2025-11-01,arunachal pradesh,lowersubansiri,0,1,0,1,Lower Subansiri
2025-11-01,arunachal pradesh,namsai,1,0,0,1,Namsai
2025-11-01,arunachal pradesh,papumpare,3,0,0,3,Papum Pare
2025-11-01,arunachal pradesh,siang,0,1,0,1,Siang
2025-11-01,arunachal pradesh,tirap,0,1,0,1,Tirap
2025-11-01,arunachal pradesh,westsiang,1,1,0,2,West Siang
2025-11-01,assam,baksa,7,1,0,8,Baksa
2025-11-01,assam,barpeta,15,17,0,32,Barpeta
2025-11-01,assam,bongaigaon,5,3,1,9,Bongaigaon
2025-11-01,assam,cachar,16,5,46,67,Cachar
2025-11-01,assam,charaideo,1,2,0,3,Charaideo
2025-11-01,assam,chirang,1,1,0,2,Chirang
2025-11-01,assam,darrang,3,2,8,13,Darrang
2025-11-01,assam,dhemaji,3,5,5,13,Dhemaji
2025-11-01,assam,dhubri,17,22,0,39,Dhubri
2025-11-01,assam,dibrugarh,4,1,2,7,Dibrugarh
2025-11-01,assam,goalpara,8,2,0,10,Goalpara
2025-11-01,assam,golaghat,6,12,8,26,Golaghat
2025-11-01,assam,hailakandi,21,3,0,24,Hailakandi
2025-11-01,assam,hojai,7,4,0,11,Hojai
2025-11-01,assam,jorhat,10,2,7,19,Jorhat
2025-11-01,assam,kamrup,14,6,0,20,Kamrup
2025-11-01,assam,kamrupmetro,8,7,20,35,Kamrup Metro
2025-11-01,assam,karbianglong,3,13,0,16,Karbi Anglong
2025-11-01,assam,karimganj,10,9,0,19,Karimganj
2025-11-01,assam,kokrajhar,3,5,0,8,Kokrajhar
2025-11-01,assam,lakhimpur,8,3,0,11,Lakhimpur
2025-11-01,assam,marigaon,7,2,1,10,Marigaon
2025-11-01,assam,nagaon,27,20,2,49,Nagaon
2025-11-01,assam,nalbari,19,3,0,22,Nalbari
2025-11-01,assam,northcacharhills,2,1,0,3,North Cachar Hills
2025-11-01,assam,sibsagar,8,4,0,12,Sibsagar
2025-11-01,assam,sonitpur,16,11,0,27,Sonitpur
2025-11-01,assam,southsalmaramankachar,3,1,0,4,South Salmara Mankachar
2025-11-01,assam,sribhumi,0,1,0,1,Sribhumi
2025-11-01,assam,tamulpurdistrict,0,1,0,1,Tamulpur District
2025-11-01,assam,tinsukia,9,7,0,16,Tinsukia
2025-11-01,assam,udalguri,13,3,0,16,Udalguri
2025-11-01,assam,westkarbianglong,0,1,0,1,West Karbi Anglong
2025-11-01,bihar,araria,12,17,0,29,Araria
2025-11-01,bihar,arwal,2,9,0,11,Arwal
2025-11-01,bihar,aurangabad,5,30,1,36,Aurangabad
2025-11-01,bihar,banka,20,15,0,35,Banka
2025-11-01,bihar,begusarai,21,20,0,41,Begusarai
2025-11-01,bihar,bhagalpur,19,15,0,34,Bhagalpur
2025-11-01,bihar,bhojpur,3,36,1,40,Bhojpur
2025-11-01,bihar,buxar,1,7,0,8,Buxar
2025-11-01,bihar,darbhanga,20,13,0,33,Darbhanga
2025-11-01,bihar,eastchamparan,10,56,6,72,East Champaran
2025-11-01,bihar,gaya,12,96,0,108,Gaya
2025-11-01,bihar,gopalganj,8,33,0,41,Gopalganj
2025-11-01,bihar,jamui,18,22,0,40,Jamui
2025-11-01,bihar,jehanabad,3,25,0,28,Jehanabad
2025-11-01,bihar,kaimur(bhabua),7,3,0,10,Kaimur (Bhabua)
2025-11-01,bihar,katihar,17,12,4,33,Katihar
2025-11-01,bihar,khagaria,7,20,0,27,Khagaria
2025-11-01,bihar,kishanganj,11,4,0,15,Kishanganj
2025-11-01,bihar,lakhisarai,4,4,0,8,Lakhisarai
2025-11-01,bihar,madhepura,10,16,0,26,Madhepura
2025-11-01,bihar,madhubani,17,45,8,70,Madhubani
2025-11-01,bihar,munger,3,6,3,12,Munger
2025-11-01,bihar,muzaffarpur,18,32,0,50,Muzaffarpur
2025-11-01,bihar,nalanda,11,86,0,97,Nalanda
2025-11-01,bihar,nawada,4,109,1,114,Nawada
2025-11-01,bihar,patna,11,49,0,60,Patna
2025-11-01,bihar,purbachamparan,0,1,0,1,Purba Champaran
2025-11-01,bihar,purnia,17,12,2,31,Purnia
2025-11-01,bihar,rohtas,4,9,0,13,Rohtas
2025-11-01,bihar,saharsa,18,35,0,53,Saharsa
2025-11-01,bihar,samastipur,22,24,1,47,Samastipur
2025-11-01,bihar,saran,16,78,1,95,Saran
2025-11-01,bihar,sheikhpura,3,7,1,11,Sheikhpura
2025-11-01,bihar,sheohar,2,1,0,3,Sheohar
2025-11-01,bihar,sitamarhi,21,27,4,52,Sitamarhi
2025-11-01,bihar,siwan,11,52,2,65,Siwan
2025-11-01,bihar,supaul,22,29,2,53,Supaul
2025-11-01,bihar,vaishali,16,71,0,87,Vaishali
2025-11-01,bihar,westchamparan,14,71,3,88,West Champaran
2025-11-01,chandigarh,chandigarh,13,1,0,14,Chandigarh
2025-11-01,chhattisgarh,balod,3,0,0,3,Balod
2025-11-01,chhattisgarh,balodabazar,21,1,0,22,Baloda Bazar
2025-11-01,chhattisgarh,balrampur,4,3,0,7,Balrampur
2025-11-01,chhattisgarh,bastar,10,4,0,14,Bastar
2025-11-01,chhattisgarh,bemetara,9,1,0,10,Bemetara
2025-11-01,chhattisgarh,bijapur,2,2,0,4,Bijapur
2025-11-01,chhattisgarh,bilaspur,23,5,0,28,Bilaspur
2025-11-01,chhattisgarh,dakshinbastardantewada,1,0,0,1,Dakshin Bastar Dantewada
2025-11-01,chhattisgarh,dhamtari,11,0,0,11,Dhamtari
2025-11-01,chhattisgarh,durg,10,0,0,10,Durg
2025-11-01,chhattisgarh,gariyaband,6,0,0,6,Gariyaband
2025-11-01,chhattisgarh,janjgir-champa,14,4,0,18,Janjgir-champa
2025-11-01,chhattisgarh,jashpur,7,5,0,12,Jashpur
2025-11-01,chhattisgarh,kabeerdham,4,0,0,4,Kabeerdham
2025-11-01,chhattisgarh,kanker,2,0,0,2,Kanker
2025-11-01,chhattisgarh,kawardha,8,1,0,9,Kawardha
2025-11-01,chhattisgarh,khairagarhchhuikhadangandai,0,1,0,1,Khairagarh Chhuikhadan Gandai
2025-11-01,chhattisgarh,kondagaon,7,2,0,9,Kondagaon
2025-11-01,chhattisgarh,korba,7,3,0,10,Korba
2025-11-01,chhattisgarh,koriya,1,1,0,2,Koriya
2025-11-01,chhattisgarh,mahasamund,8,3,0,11,Mahasamund
2025-11-01,chhattisgarh,manendragarh–chirmiri–bharatpur,1,0,0,1,Manendragarh–Chirmiri–Bharatpur
2025-11-01,chhattisgarh,mohla-manpur-ambagarhchouki,1,0,0,1,Mohla-Manpur-Ambagarh Chouki
2025-11-01,chhattisgarh,mungeli,11,3,0,14,Mungeli
2025-11-01,chhattisgarh,narayanpur,1,1,0,2,Narayanpur
2025-11-01,chhattisgarh,raigarh,9,0,0,9,Raigarh
2025-11-01,chhattisgarh,raipur,19,6,0,25,Raipur
2025-11-01,chhattisgarh,rajnandgaon,17,1,0,18,Rajnandgaon
2025-11-01,chhattisgarh,sakti,3,0,0,3,Sakti
2025-11-01,chhattisgarh,sukma,1,2,0,3,Sukma
2025-11-01,chhattisgarh,surajpur,6,2,0,8,Surajpur
2025-11-01,chhattisgarh,surguja,7,2,0,9,Surguja
2025-11-01,chhattisgarh,uttarbastarkanker,1,0,0,1,Uttar Bastar Kanker
2025-11-01,dadra and nagar haveli and daman and diu,diu,1,0,0,1,Diu
2025-11-01,delhi,centraldelhi,5,0,2,7,Central Delhi
2025-11-01,delhi,eastdelhi,25,5,0,30,East Delhi
2025-11-01,delhi,northdelhi,17,3,0,20,North Delhi
2025-11-01,delhi,northeast,9,4,0,13,North East
2025-11-01,delhi,northeastdelhi,27,8,0,35,North East Delhi
2025-11-01,delhi,northwestdelhi,48,15,5,68,North West Delhi
2025-11-01,delhi,shahdara,1,2,0,3,Shahdara
2025-11-01,delhi,southdelhi,42,15,6,63,South Delhi
2025-11-01,delhi,southwestdelhi,23,13,1,37,South West Delhi
2025-11-01,delhi,westdelhi,26,18,4,48,West Delhi
2025-11-01,goa,northgoa,15,1,0,16,North Goa
2025-11-01,goa,southgoa,10,4,0,14,South Goa
2025-11-01,gujarat,ahmadabad,5,0,0,5,Ahmadabad
2025-11-01,gujarat,ahmedabad,29,5,12,46,Ahmedabad
2025-11-01,gujarat,amreli,2,0,1,3,Amreli
2025-11-01,gujarat,anand,3,0,3,6,Anand
2025-11-01,gujarat,arvalli,1,0,0,1,Arvalli
2025-11-01,gujarat,banaskantha,7,3,3,13,Banaskantha
2025-11-01,gujarat,bharuch,1,0,0,1,Bharuch
2025-11-01,gujarat,bhavnagar,7,1,0,8,Bhavnagar
2025-11-01,gujarat,botad,1,0,1,2,Botad
2025-11-01,gujarat,chhotaudepur,0,0,1,1,Chhotaudepur
2025-11-01,gujarat,dahod,12,3,1,16,Dahod
2025-11-01,gujarat,devbhumidwarka,0,0,4,4,Devbhumi Dwarka
2025-11-01,gujarat,dohad,1,0,0,1,Dohad
2025-11-01,gujarat,gandhinagar,2,0,0,2,Gandhinagar
2025-11-01,gujarat,girsomnath,3,0,0,3,Gir Somnath
2025-11-01,gujarat,jamnagar,1,0,4,5,Jamnagar
2025-11-01,gujarat,junagadh,2,0,0,2,Junagadh
2025-11-01,gujarat,kachchh,4,1,7,12,Kachchh
2025-11-01,gujarat,kheda,0,1,8,9,Kheda
2025-11-01,gujarat,mahesana,6,0,0,6,Mahesana
2025-11-01,gujarat,mahisagar,1,0,0,1,Mahisagar
2025-11-01,gujarat,morbi,2,0,3,5,Morbi
2025-11-01,gujarat,narmada,0,0,4,4,Narmada
2025-11-01,gujarat,navsari,1,1,1,3,Navsari
2025-11-01,gujarat,panchmahals,3,0,1,4,Panchmahals
2025-11-01,gujarat,patan,3,0,3,6,Patan
2025-11-01,gujarat,porbandar,3,1,1,5,Porbandar
2025-11-01,gujarat,rajkot,12,2,6,20,Rajkot
2025-11-01,gujarat,sabarkantha,1,2,10,13,Sabarkantha
2025-11-01,gujarat,surat,11,7,3,21,Surat
2025-11-01,gujarat,surendranagar,2,1,2,5,Surendra Nagar
2025-11-01,gujarat,tapi,2,0,1,3,Tapi
2025-11-01,gujarat,vadodara,18,8,15,41,Vadodara
2025-11-01,gujarat,valsad,4,1,1,6,Valsad
2025-11-01,haryana,ambala,11,2,0,13,Ambala
2025-11-01,haryana,bhiwani,16,2,0,18,Bhiwani
2025-11-01,haryana,charkhidadri,5,0,0,5,Charkhi Dadri
2025-11-01,haryana,faridabad,37,8,1,46,Faridabad
2025-11-01,haryana,fatehabad,4,0,0,4,Fatehabad
2025-11-01,haryana,gurgaon,16,3,0,19,Gurgaon
2025-11-01,haryana,hisar,23,1,0,24,Hisar
2025-11-01,haryana,jhajjar,6,0,0,6,Jhajjar
2025-11-01,haryana,jind,15,4,0,19,Jind
2025-11-01,haryana,kaithal,5,2,0,7,Kaithal
2025-11-01,haryana,karnal,6,1,0,7,Karnal
2025-11-01,haryana,kurukshetra,9,0,0,9,Kurukshetra
2025-11-01,haryana,mahendragarh,8,2,0,10,Mahendragarh
2025-11-01,haryana,mewat,36,3,0,39,Mewat
2025-11-01,haryana,palwal,23,0,0,23,Palwal
2025-11-01,haryana,panchkula,5,0,0,5,Panchkula
2025-11-01,haryana,panipat,13,4,0,17,Panipat
2025-11-01,haryana,rewari,13,0,0,13,Rewari
2025-11-01,haryana,rohtak,10,0,0,10,Rohtak
2025-11-01,haryana,sirsa,5,0,0,5,Sirsa
2025-11-01,haryana,sonipat,37,4,0,41,Sonipat
2025-11-01,haryana,yamunanagar,7,0,0,7,Yamuna Nagar
2025-11-01,himachal pradesh,bilaspur,3,1,0,4,Bilaspur
2025-11-01,himachal pradesh,chamba,6,0,0,6,Chamba
2025-11-01,himachal pradesh,hamirpur,8,0,0,8,Hamirpur
2025-11-01,himachal pradesh,kangra,16,0,0,16,Kangra
2025-11-01,himachal pradesh,kullu,5,0,2,7,Kullu
2025-11-01,himachal pradesh,lahulandspiti,1,0,0,1,Lahul and Spiti
2025-11-01,himachal pradesh,mandi,11,0,0,11,Mandi
2025-11-01,himachal pradesh,shimla,5,0,1,6,Shimla
2025-11-01,himachal pradesh,sirmaur,8,0,0,8,Sirmaur
2025-11-01,himachal pradesh,solan,9,0,0,9,Solan
2025-11-01,himachal pradesh,una,3,0,0,3,Una
2025-11-01,jammu and kashmir,anantnag,4,1,0,5,Anantnag
2025-11-01,jammu and kashmir,badgam,8,0,0,8,Badgam
2025-11-01,jammu and kashmir,bandipore,3,4,0,7,Bandipore
2025-11-01,jammu and kashmir,baramula,5,1,0,6,Baramula
2025-11-01,jammu and kashmir,doda,17,0,1,18,Doda
2025-11-01,jammu and kashmir,ganderbal,1,0,0,1,Ganderbal
2025-11-01,jammu and kashmir,jammu,9,2,0,11,Jammu
2025-11-01,jammu and kashmir,kathua,6,1,0,7,Kathua
2025-11-01,jammu and kashmir,kishtwar,2,3,0,5,Kishtwar
2025-11-01,jammu and kashmir,kulgam,5,0,0,5,Kulgam
2025-11-01,jammu and kashmir,kupwara,7,0,0,7,Kupwara
2025-11-01,jammu and kashmir,pulwama,8,1,0,9,Pulwama
2025-11-01,jammu and kashmir,punch,4,1,0,5,Punch
2025-11-01,jammu and kashmir,rajouri,4,3,0,7,Rajouri
2025-11-01,jammu and kashmir,ramban,2,1,0,3,Ramban
2025-11-01,jammu and kashmir,reasi,3,0,0,3,Reasi
2025-11-01,jammu and kashmir,samba,1,0,0,1,Samba
2025-11-01,jammu and kashmir,srinagar,4,0,1,5,Srinagar
2025-11-01,jammu and kashmir,udhampur,9,1,0,10,Udhampur
2025-11-01,jharkhand,bokaro,7,4,0,11,Bokaro
2025-11-01,jharkhand,chatra,7,3,0,10,Chatra
2025-11-01,jharkhand,deoghar,15,20,0,35,Deoghar
2025-11-01,jharkhand,dhanbad,13,7,3,23,Dhanbad
2025-11-01,jharkhand,dumka,12,6,0,18,Dumka
2025-11-01,jharkhand,eastsinghbhum,13,11,0,24,East Singhbhum
2025-11-01,jharkhand,garhwa,5,1,1,7,Garhwa
2025-11-01,jharkhand,giridih,29,26,2,57,Giridih
2025-11-01,jharkhand,godda,3,10,0,13,Godda
2025-11-01,jharkhand,gumla,6,2,0,8,Gumla
2025-11-01,jharkhand,hazaribag,1,1,0,2,Hazaribag
2025-11-01,jharkhand,hazaribagh,6,5,0,11,Hazaribagh
2025-11-01,jharkhand,jamtara,3,1,1,5,Jamtara
2025-11-01,jharkhand,khunti,5,3,0,8,Khunti
2025-11-01,jharkhand,koderma,3,1,0,4,Koderma
2025-11-01,jharkhand,latehar,3,5,0,8,Latehar
2025-11-01,jharkhand,lohardaga,1,3,0,4,Lohardaga
2025-11-01,jharkhand,pakur,0,1,0,1,Pakur
2025-11-01,jharkhand,palamau,1,0,0,1,Palamau
2025-11-01,jharkhand,palamu,22,5,0,27,Palamu
2025-11-01,jharkhand,pashchimisinghbhum,1,0,0,1,Pashchimi Singhbhum
2025-11-01,jharkhand,purbisinghbhum,4,2,0,6,Purbi Singhbhum
2025-11-01,jharkhand,ramgarh,5,3,1,9,Ramgarh
2025-11-01,jharkhand,ranchi,11,9,1,21,Ranchi
2025-11-01,jharkhand,sahebganj,12,6,0,18,Sahebganj
2025-11-01,jharkhand,sahibganj,1,1,0,2,Sahibganj
2025-11-01,jharkhand,seraikela-kharsawan,8,4,0,12,Seraikela-Kharsawan
2025-11-01,jharkhand,simdega,3,2,0,5,Simdega
2025-11-01,jharkhand,westsinghbhum,4,4,0,8,West Singhbhum
2025-11-01,karnataka,bagalkot,22,5,0,27,Bagalkot
2025-11-01,karnataka,ballari,5,3,0,8,Ballari
2025-11-01,karnataka,bangalore,21,4,0,25,Bangalore
2025-11-01,karnataka,bangalorerural,5,0,0,5,Bangalore Rural
2025-11-01,karnataka,belagavi,33,3,0,36,Belagavi
2025-11-01,karnataka,belgaum,19,2,0,21,Belgaum
2025-11-01,karnataka,bellary,5,1,0,6,Bellary
2025-11-01,karnataka,bengaluru,55,24,16,95,Bengaluru
2025-11-01,karnataka,bengalurusouth,0,3,0,3,Bengaluru South
2025-11-01,karnataka,bidar,9,6,0,15,Bidar
2025-11-01,karnataka,bijapur,14,2,0,16,Bijapur
2025-11-01,karnataka,chamarajanagar,1,0,0,1,Chamarajanagar
2025-11-01,karnataka,chamrajanagar,6,0,0,6,Chamrajanagar
2025-11-01,karnataka,chamrajnagar,1,0,0,1,Chamrajnagar
2025-11-01,karnataka,chickmagalur,4,0,0,4,Chickmagalur
2025-11-01,karnataka,chikkaballapur,7,0,0,7,Chikkaballapur
2025-11-01,karnataka,chikkamagaluru,1,0,0,1,Chikkamagaluru
2025-11-01,karnataka,chitradurga,10,1,0,11,Chitradurga
2025-11-01,karnataka,dakshinakannada,17,10,0,27,Dakshina Kannada
2025-11-01,karnataka,davanagere,1,0,0,1,Davanagere
2025-11-01,karnataka,davangere,8,0,0,8,Davangere
2025-11-01,karnataka,dharwad,23,2,0,25,Dharwad
2025-11-01,karnataka,gadag,16,1,0,17,Gadag
2025-11-01,karnataka,gulbarga,17,2,0,19,Gulbarga
2025-11-01,karnataka,hasan,4,0,0,4,Hasan
2025-11-01,karnataka,hassan,6,1,0,7,Hassan
2025-11-01,karnataka,haveri,16,0,0,16,Haveri
2025-11-01,karnataka,haveri*,0,1,0,1,Haveri *
2025-11-01,karnataka,kalaburagi,9,3,0,12,Kalaburagi
2025-11-01,karnataka,kodagu,3,0,0,3,Kodagu
2025-11-01,karnataka,kolar,17,1,0,18,Kolar
2025-11-01,karnataka,koppal,13,2,0,15,Koppal
2025-11-01,karnataka,mandya,15,1,0,16,Mandya
2025-11-01,karnataka,mysore,13,3,0,16,Mysore
2025-11-01,karnataka,mysuru,11,3,0,14,Mysuru
2025-11-01,karnataka,raichur,21,4,0,25,Raichur
2025-11-01,karnataka,ramanagar,6,1,0,7,Ramanagar
2025-11-01,karnataka,shimoga,5,0,0,5,Shimoga
2025-11-01,karnataka,shivamogga,4,1,0,5,Shivamogga
2025-11-01,karnataka,tumakuru,7,0,0,7,Tumakuru
2025-11-01,karnataka,tumkur,13,0,0,13,Tumkur
2025-11-01,karnataka,udupi,15,3,0,18,Udupi
2025-11-01,karnataka,uttarakannada,17,1,0,18,Uttara Kannada
2025-11-01,karnataka,vijayanagara,4,1,0,5,Vijayanagara
2025-11-01,karnataka,vijayapura,14,3,0,17,Vijayapura
2025-11-01,karnataka,yadgir,18,7,0,25,Yadgir
2025-11-01,kerala,alappuzha,6,2,0,8,Alappuzha
2025-11-01,kerala,ernakulam,14,13,1,28,Ernakulam
2025-11-01,kerala,idukki,5,0,3,8,Idukki
2025-11-01,kerala,kannur,6,6,3,15,Kannur
2025-11-01,kerala,kasaragod,10,5,0,15,Kasaragod
2025-11-01,kerala,kasargod,1,0,0,1,Kasargod
2025-11-01,kerala,kollam,20,3,9,32,Kollam
2025-11-01,kerala,kottayam,9,5,0,14,Kottayam
2025-11-01,kerala,kozhikode,9,7,1,17,Kozhikode
2025-11-01,kerala,malappuram,25,17,5,47,Malappuram
2025-11-01,kerala,palakkad,11,3,0,14,Palakkad
2025-11-01,kerala,pathanamthitta,9,1,0,10,Pathanamthitta
2025-11-01,kerala,thiruvananthapuram,20,8,0,28,Thiruvananthapuram
2025-11-01,kerala,thrissur,16,9,0,25,Thrissur
2025-11-01,kerala,wayanad,5,0,0,5,Wayanad
2025-11-01,lakshadweep,lakshadweep,2,0,0,2,Lakshadweep
2025-11-01,madhya pradesh,agarmalwa,13,2,0,15,Agar Malwa
2025-11-01,madhya pradesh,alirajpur,7,5,0,12,Alirajpur
2025-11-01,madhya pradesh,anuppur,10,2,0,12,Anuppur
2025-11-01,madhya pradesh,ashoknagar,12,4,0,16,Ashok Nagar
2025-11-01,madhya pradesh,balaghat,27,2,0,29,Balaghat
2025-11-01,madhya pradesh,barwani,22,5,1,28,Barwani
2025-11-01,madhya pradesh,betul,25,3,0,28,Betul
2025-11-01,madhya pradesh,bhind,17,5,0,22,Bhind
2025-11-01,madhya pradesh,bhopal,26,6,0,32,Bhopal
2025-11-01,madhya pradesh,burhanpur,8,2,0,10,Burhanpur
2025-11-01,madhya pradesh,chhatarpur,25,10,0,35,Chhatarpur
2025-11-01,madhya pradesh,chhindwara,26,1,0,27,Chhindwara
2025-11-01,madhya pradesh,damoh,19,0,0,19,Damoh
2025-11-01,madhya pradesh,datia,4,1,0,5,Datia
2025-11-01,madhya pradesh,dewas,34,3,0,37,Dewas
2025-11-01,madhya pradesh,dhar,21,10,0,31,Dhar
2025-11-01,madhya pradesh,dindori,8,1,0,9,Dindori
2025-11-01,madhya pradesh,eastnimar,5,3,0,8,East Nimar
2025-11-01,madhya pradesh,guna,10,4,0,14,Guna
2025-11-01,madhya pradesh,gwalior,18,9,0,27,Gwalior
2025-11-01,madhya pradesh,harda,5,1,0,6,Harda
2025-11-01,madhya pradesh,harda*,1,0,0,1,Harda *
2025-11-01,madhya pradesh,hoshangabad,12,5,0,17,Hoshangabad
2025-11-01,madhya pradesh,indore,40,15,0,55,Indore
2025-11-01,madhya pradesh,jabalpur,21,3,0,24,Jabalpur
2025-11-01,madhya pradesh,jhabua,32,10,4,46,Jhabua
2025-11-01,madhya pradesh,katni,39,5,0,44,Katni
2025-11-01,madhya pradesh,khandwa,3,2,0,5,Khandwa
2025-11-01,madhya pradesh,khargone,13,11,0,24,Khargone
2025-11-01,madhya pradesh,maihar,1,0,0,1,Maihar
2025-11-01,madhya pradesh,mandla,12,0,0,12,Mandla
2025-11-01,madhya pradesh,mandsaur,43,4,0,47,Mandsaur
2025-11-01,madhya pradesh,mauganj,0,1,0,1,Mauganj
2025-11-01,madhya pradesh,morena,16,17,2,35,Morena
2025-11-01,madhya pradesh,narmadapuram,3,0,0,3,Narmadapuram
2025-11-01,madhya pradesh,narsimhapur,5,1,0,6,Narsimhapur
2025-11-01,madhya pradesh,narsinghpur,9,4,0,13,Narsinghpur
2025-11-01,madhya pradesh,neemuch,15,3,0,18,Neemuch
2025-11-01,madhya pradesh,panna,11,6,0,17,Panna
2025-11-01,madhya pradesh,raisen,15,2,0,17,Raisen
2025-11-01,madhya pradesh,rajgarh,17,2,0,19,Rajgarh
2025-11-01,madhya pradesh,ratlam,15,2,0,17,Ratlam
2025-11-01,madhya pradesh,rewa,35,8,0,43,Rewa
2025-11-01,madhya pradesh,sagar,47,5,10,62,Sagar
2025-11-01,madhya pradesh,satna,32,6,0,38,Satna
2025-11-01,madhya pradesh,sehore,22,4,0,26,Sehore
2025-11-01,madhya pradesh,seoni,22,1,0,23,Seoni
2025-11-01,madhya pradesh,shahdol,14,1,0,15,Shahdol
2025-11-01,madhya pradesh,shajapur,23,2,0,25,Shajapur
2025-11-01,madhya pradesh,sheopur,14,4,0,18,Sheopur
2025-11-01,madhya pradesh,shivpuri,11,2,0,13,Shivpuri
2025-11-01,madhya pradesh,sidhi,19,3,0,22,Sidhi
2025-11-01,madhya pradesh,singrauli,28,2,0,30,Singrauli
2025-11-01,madhya pradesh,tikamgarh,16,1,0,17,Tikamgarh
2025-11-01,madhya pradesh,ujjain,72,12,1,85,Ujjain
2025-11-01,madhya pradesh,umaria,12,4,0,16,Umaria
2025-11-01,madhya pradesh,vidisha,13,4,0,17,Vidisha
2025-11-01,madhya pradesh,westnimar,3,0,0,3,West Nimar
2025-11-01,maharashtra,ahmadnagar,25,5,0,30,Ahmadnagar
2025-11-01,maharashtra,akola,8,0,0,8,Akola
2025-11-01,maharashtra,amravati,7,2,0,9,Amravati
2025-11-01,maharashtra,aurangabad,24,10,0,34,Aurangabad
2025-11-01,maharashtra,beed,14,2,3,19,Beed
2025-11-01,maharashtra,bhandara,5,1,0,6,Bhandara
2025-11-01,maharashtra,bid,2,0,0,2,Bid
2025-11-01,maharashtra,buldana,5,0,0,5,Buldana
2025-11-01,maharashtra,buldhana,16,2,0,18,Buldhana
2025-11-01,maharashtra,chandrapur,9,1,0,10,Chandrapur
2025-11-01,maharashtra,chatrapatisambhajinagar,1,0,1,2,Chatrapati Sambhaji Nagar
2025-11-01,maharashtra,chhatrapatisambhajinagar,1,3,0,4,Chhatrapati Sambhajinagar
2025-11-01,maharashtra,dhule,11,5,35,51,Dhule
2025-11-01,maharashtra,gadchiroli,5,1,0,6,Gadchiroli
2025-11-01,maharashtra,gondiya,3,0,0,3,Gondiya
